symbol,datestart,dateend,start,end,opening,closing,highest,lowest,volume,pvolume,svolume,nmatches,BBAND20UP,BBAND20DOWN,EMA20,EMA50,EMA100,MACD,MACDSIGNAL,MACDHISTOG,ROCP5,ROCP10,ROCP20,RSI6,RSI12,RSI24,SMA5,SMA10,SMA20,SMA50,SMA200,ASKS1P,ASKS1S,ASKS2P,ASKS2S,ASKS3P,ASKS3S,ASKS4P,ASKS4S,ASKS5P,ASKS5S,BIDS1P,BIDS1S,BIDS2P,BIDS2S,BIDS3P,BIDS3S,BIDS4P,BIDS4S,BIDS5P,BIDS5S
LTC-BTC,2019-07-20T10:57:16,2019-07-20T10:58:16,1563620236,1563620296,0.009366,0.009356,0.009356,0.009346,189.924037,91.380151,98.543886,56,0.009378861298797276,0.009355838701202738,0.009365520389132742,0.009369041236270465,0.009370658782307096,-1.4544255143057738e-06,-1.1734368462347578e-06,-2.80988668071016e-07,-0.10676916506512485,-0.09610250934330301,-0.19202048218477336,29.17198132250182,38.68353656495812,43.67464555697128,0.009365399999999996,0.009364500000000005,0.009367350000000007,0.009369740000000005,0.009364559999999994,0.009361,1.513378,0.009369,0.021374,0.009371,5.2,0.009372,2.746442,0.009373,3.959999,0.009353,3.269246,0.009345,3.28,0.009344,24.023,0.009343,6.269332,0.009341,4.056088
LTC-BTC,2019-07-20T10:58:16,2019-07-20T10:59:16,1563620296,1563620356,0.009356,0.009358,0.009358,0.009354,176.52824,80.01768,96.51056,44,0.009378322425408562,0.00935477757459145,0.009364804161596291,0.009368608246612798,0.00937040811335052,-1.88326040487935e-06,-1.3154015579636763e-06,-5.678588469156736e-07,-0.14938113529662958,-0.053401687493322615,-0.18133333333332965,35.42776503777736,41.38126371435249,44.77158299832856,0.009363799999999995,0.009363800000000005,0.009366550000000006,0.009369100000000003,0.009364599999999994,0.009364,2.746442,0.009366,2.6,0.009367,2.3993,0.009372,24.023,0.009373,3.959999,0.009355,0.953851,0.009353,3.28,0.009345,3.295181,0.009343,49.765446,0.009342,0.758931
LTC-BTC,2019-07-20T10:59:16,2019-07-20T11:00:16,1563620356,1563620416,0.009358,0.009359,0.009359,0.009357,175.095073,70.706444,104.388629,39,0.009377289064086839,0.009354210935913177,0.009364251384301405,0.009368231452627983,0.009370182210115856,-2.118008419945902e-06,-1.4759229303601217e-06,-6.420854895857804e-07,-0.08540621330202906,-0.05339598462197277,-0.16001706848731728,38.677498518755336,42.75504225765957,45.32710771486482,0.009361199999999997,0.009363400000000006,0.009365750000000008,0.009368580000000005,0.009364644999999994,0.009367,26.623,0.009369,2.746442,0.00937,2.3993,0.009371,0.02137,0.009374,3.959999,0.009351,6.551659,0.009344,2.6,0.009343,0.02137,0.009341,5.863206,0.00934,2.404488
LTC-BTC,2019-07-20T11:00:16,2019-07-20T11:01:16,1563620416,1563620476,0.009359,0.009357,0.009357,0.009355,121.618308,64.322547,57.295761,32,0.009376387384384626,0.009353412615615389,0.0093635607762727,0.009367791003505318,0.009369921176252176,-2.4373351164234253e-06,-1.6682053675727824e-06,-7.691297488506429e-07,-0.09609224855860125,-0.05340739158299291,-0.23456658492375998,34.50929209421858,40.675208505571696,44.39516363560714,0.009359199999999995,0.009362700000000007,0.009364900000000008,0.009367920000000004,0.009364704999999994,0.009364,2.6,0.009367,24.023,0.009368,9.850245,0.00937,0.021373,0.009371,6.391892,0.009351,3.28,0.009349,3.166969,0.009342,0.021373,0.009341,6.634714,0.00934,2.404488
LTC-BTC,2019-07-20T11:01:16,2019-07-20T11:02:16,1563620476,1563620536,0.009357,0.009358,0.009358,0.009356,145.700221,48.37322,97.327001,40,0.00937371458311335,0.009353985416886668,0.009363031178532445,0.00936740704258354,0.009369685113356093,-2.579971871594436e-06,-1.8505586683771132e-06,-7.294132032173227e-07,0.021376656690896383,-0.06407518154635622,-0.1919795221843073,38.486794490466195,42.20863443822988,44.985315632881736,0.009357599999999995,0.009362300000000007,0.009363850000000009,0.009367300000000004,0.009364769999999994,0.009366,2.6,0.009367,25.825945,0.009368,2.3993,0.00937,5.669371,0.009372,3.959999,0.009351,3.28,0.009348,3.003281,0.009342,2.621371,0.009341,4.034714,0.00934,3.474164
LTC-BTC,2019-07-20T11:02:16,2019-07-20T11:03:16,1563620536,1563620596,0.009358,0.009349,0.009349,0.009348,174.040042,62.429628,111.610414,43,0.009372727414140445,0.009352272585859571,0.009361694875815068,0.009366685197776342,0.009369275507151022,-3.3802716442044023e-06,-2.1565012635425712e-06,-1.223770380661831e-06,-0.096174396238516,-0.18150758061071595,-0.21346995410396968,23.241863414087078,33.66510018996537,40.907904855141204,0.009356199999999995,0.009360800000000008,0.009362500000000008,0.009366400000000004,0.009364814999999995,0.009355,2.6,0.009357,24.023,0.00936,4.202245,0.009364,3.981386,0.009367,0.758931,0.009348,0.037615,0.009342,3.28,0.009341,6.883897,0.009336,0.021387,0.009334,2.406031
LTC-BTC,2019-07-20T11:03:16,2019-07-20T11:04:16,1563620596,1563620656,0.009349,0.009356,0.009356,0.009349,173.162652,79.554465,93.608187,51,0.009371994456614336,0.00935170554338568,0.009361152506689825,0.009366266170412564,0.009369012625821299,-3.4103609629822923e-06,-2.4072732034305156e-06,-1.0030877595517767e-06,-0.032054706699428684,-0.17072129748186501,-0.10676916506512485,43.959928104714066,43.387867055053036,44.956971733035786,0.009355799999999996,0.009359800000000008,0.009361850000000008,0.009365660000000003,0.009364894999999995,0.009364,4.402945,0.009368,24.023,0.00937,3.981371,0.009371,5.648,0.009372,3.959999,0.009349,3.28,0.009348,0.037615,0.009346,3.190665,0.009342,0.021372,0.009341,4.034714
LTC-BTC,2019-07-20T11:04:16,2019-07-20T11:05:16,1563620656,1563620716,0.009356,0.009359,0.009359,0.009356,171.589727,59.245832,112.343895,41,0.009371529955134504,0.009351470044865513,0.009360947506052698,0.009365981222553247,0.009368814356003055,-3.1557544638710633e-06,-2.5569694555186252e-06,-5.98785008352438e-07,0.02137437212780304,-0.08540621330202906,-0.02136523875654594,50.79079152584294,47.018511547091734,46.593510194625516,0.009355799999999996,0.009358500000000007,0.009361500000000009,0.009364840000000003,0.009364984999999994,0.00937,2.6,0.009372,30.436261,0.009373,2.3993,0.009377,5.648,0.009379,2.925286,0.009351,3.28,0.009347,2.6,0.009345,24.023,0.009344,0.7803,0.009343,2.403718
LTC-BTC,2019-07-20T11:05:16,2019-07-20T11:06:16,1563620716,1563620776,0.009359,0.00936,0.00936,0.009358,173.931957,60.589232,113.342725,46,0.009371499378090219,0.009351400621909799,0.009360857267381012,0.00936574666480606,0.009368639814300023,-2.840541343895539e-06,-2.613683833194008e-06,-2.2685751070153103e-07,0.021372088053005615,-0.06406149903906751,-0.02136295663320087,53.07854076467912,48.2259191638,47.140163357105756,0.009356399999999996,0.009357800000000006,0.009361450000000009,0.009364060000000002,0.009365044999999995,0.009369,1.802945,0.00937,2.6,0.009372,30.414892,0.009373,0.021366,0.009377,0.758931,0.009351,3.28,0.00935,2.840306,0.009347,2.6,0.009345,0.021366,0.009343,2.403718
LTC-BTC,2019-07-20T11:06:16,2019-07-20T11:07:16,1563620776,1563620836,0.00936,0.009358,0.009358,0.009357,158.282825,73.712871,84.569954,38,0.009371406278846122,0.009351093721153895,0.00936058514667806,0.009365442874029352,0.009368429124907943,-2.7207528157779243e-06,-2.6350976297107913e-06,-8.565518606713302e-08,0.09626698042571748,0.021376656690896383,-0.08541533205209617,47.7506802689812,45.941611796946034,46.154240710341725,0.009356399999999996,0.009357000000000008,0.009361250000000008,0.009363180000000002,0.009365134999999995,0.009368,1.802945,0.009369,2.6,0.00937,0.021373,0.009372,30.414892,0.009376,5.648,0.009349,6.415498,0.009345,2.6,0.009343,23.330761,0.009342,24.044373,0.00934,3.163419
LTC-BTC,2019-07-20T11:07:16,2019-07-20T11:08:16,1563620836,1563620896,0.009358,0.009359,0.009359,0.009351,159.16321,81.828613,77.334597,44,0.009370857911427612,0.009350942088572406,0.009360434180327767,0.00936519021230271,0.009368242409563231,-2.516123594994632e-06,-2.6113028227675594e-06,9.51792277729274e-08,0.0320649850363353,0.010686044026493539,-0.06406833956220818,50.7187031734123,47.303111541958,46.73546440951194,0.009358399999999994,0.009357300000000008,0.009360900000000009,0.009362260000000002,0.009365219999999995,0.009368,1.802945,0.009369,2.6,0.009372,30.436261,0.009375,2.4112,0.009376,5.648,0.009351,3.28,0.00935,3.098539,0.009346,2.6,0.009344,0.7803,0.009343,23.330761
LTC-BTC,2019-07-20T11:08:16,2019-07-20T11:09:16,1563620896,1563620956,0.009359,0.009361,0.009361,0.009359,172.392338,42.162543,130.229795,36,0.009370479570542727,0.00935092042945729,0.009360488067915599,0.009365025890251625,0.009368098995512473,-2.1675836232113582e-06,-2.5225589828563197e-06,3.5497535964496145e-07,0.021369804466291973,0.021369804466291973,-0.02136067499733275,56.63125192750571,50.048007240473794,47.908925056345396,0.009359399999999995,0.009357600000000006,0.009360700000000008,0.009361360000000003,0.009365304999999996,0.009369,2.6,0.009372,30.414892,0.009375,0.021361,0.009376,5.762944,0.009377,2.4112,0.009358,3.28,0.009357,2.854708,0.009347,24.044361,0.009346,18.839946,0.009345,2.403076
LTC-BTC,2019-07-20T11:09:16,2019-07-20T11:10:16,1563620956,1563621016,0.009361,0.009363,0.009363,0.009361,174.540991,73.14425,101.396741,43,0.009370479570542727,0.00935092042945729,0.009360727299542685,0.00936494644357509,0.009367998025304304,-1.7102650285306248e-06,-2.3601001919911806e-06,6.498351634605558e-07,0.03205128205127704,0.0641231163834462,-0.010679196924401965,62.08928132741646,52.73384461705622,49.07951903982814,0.009360199999999996,0.009358000000000005,0.009360700000000008,0.009360520000000002,0.009365384999999995,0.009369,2.6,0.009372,30.414892,0.009373,1.802945,0.009375,0.021361,0.009377,2.4112,0.009358,3.28,0.009354,3.106976,0.009348,23.216005,0.009347,24.044361,0.009346,2.6
LTC-BTC,2019-07-20T11:10:16,2019-07-20T11:11:16,1563621016,1563621076,0.009363,0.009363,0.009363,0.009359,154.194376,84.470812,69.723564,40,0.009370371625378513,0.009350928374621504,0.009360943747205287,0.0093648701124545,0.009367899054506199,-1.332476784509165e-06,-2.1545755104947773e-06,8.220987259856123e-07,0.05343022013250477,0.05343022013250477,0.010681478316591171,62.08928132741646,52.73384461705622,49.07951903982814,0.009360799999999996,0.009358600000000005,0.009360650000000009,0.009361020000000003,0.009365474999999995,0.009369,2.6,0.009372,32.217837,0.009374,2.4112,0.009376,3.981359,0.009377,3.959999,0.009358,3.28,0.009354,2.863999,0.009347,0.758931,0.009346,2.6,0.009345,1.409443
LTC-BTC,2019-07-20T11:11:16,2019-07-20T11:12:16,1563621076,1563621136,0.009363,0.009365,0.009365,0.00936,77.567863,17.50615,60.061713,34,0.00937069141041511,0.009350908589584905,0.00936133005699526,0.009364875206083735,0.009367841647486273,-8.617597638711783e-07,-1.8960123611700575e-06,1.0342525972988793e-06,0.06410941339887591,0.1711412985346068,0.01067919692438344,67.90562885536849,55.57645432879664,50.29571514704502,0.009362199999999996,0.009359300000000004,0.009360800000000008,0.009361460000000002,0.009365564999999996,0.00937,2.6,0.009371,5.681455,0.009372,6.391892,0.009376,8.511389,0.009377,3.959999,0.009358,3.28,0.009349,23.298414,0.009348,24.023,0.009347,2.6,0.009343,8.583963
LTC-BTC,2019-07-20T11:12:16,2019-07-20T11:13:16,1563621136,1563621196,0.009365,0.009372,0.009372,0.009359,40.526951,14.183464,26.343487,14,0.009372165400129506,0.009350234599870508,0.00936234624204333,0.009365154609766725,0.009367923991100407,7.52608051626108e-08,-1.501757727903524e-06,1.5770185330661347e-06,0.1175088131609934,0.17101325352715252,0.06406149903908602,80.48230975647706,63.872349898962334,54.28353223244652,0.009364799999999996,0.009361600000000005,0.009361200000000007,0.009362000000000002,0.009365699999999996,0.00938,5.667334,0.009381,2.925286,0.009385,0.021338,0.009386,2.6,0.009387,24.023,0.009365,3.28,0.00936,2.6,0.009357,0.021338,0.009355,18.922786,0.009354,24.023
LTC-BTC,2019-07-20T11:13:16,2019-07-20T11:14:16,1563621196,1563621256,0.009372,0.009366,0.009366,0.009365,219.723944,83.455994,136.26795,60,0.009372165400129508,0.00935023459987051,0.009362694218991585,0.009365187762324895,0.009367885892266734,3.299035779939785e-07,-1.1354254667240237e-06,1.4653290447180022e-06,0.03204101249598986,0.07479431563201264,-0.06402048655570632,57.361914068203234,54.37707259884811,50.648997136308765,0.009365799999999995,0.009362600000000004,0.009361200000000009,0.009362440000000001,0.009365799999999995,0.009373,1.818904,0.009376,5.2,0.009377,14.194012,0.009378,26.4342,0.009381,7.919998,0.009358,3.28,0.009354,3.061274,0.00935,18.92611,0.009349,24.044355,0.009348,3.161237
LTC-BTC,2019-07-20T11:14:16,2019-07-20T11:15:16,1563621256,1563621316,0.009366,0.00938,0.00938,0.009365,168.58341,98.756142,69.827268,44,0.009374521300244179,0.009348678699755837,0.009364342388611434,0.009365768634390585,0.009368125775588184,1.6424595558183624e-06,-5.798484622155465e-07,2.222308018033909e-06,0.1815657374773006,0.21367521367520498,0.13878509661576943,76.36947114839691,66.90172045055638,57.56650637559548,0.009369199999999994,0.009364700000000004,0.009361600000000008,0.009363160000000002,0.009365964999999995,0.009381,2.740931,0.009391,2.944414,0.009392,0.021322,0.009396,0.030626,0.009398,0.1,0.00938,3.28,0.009379,2.6,0.009376,1.065565,0.009375,24.023,0.009374,8.533878
LTC-BTC,2019-07-20T11:15:16,2019-07-20T11:16:16,1563621316,1563621376,0.00938,0.009377,0.009377,0.009372,137.54554,40.974749,96.570791,34,0.009376506942770771,0.009347693057229246,0.009365547875410347,0.00936620908010076,0.009368301502804259,2.4127816517678646e-06,1.86775605811358e-08,2.3941040911867286e-06,0.12813667912439786,0.20303483650352555,0.11744608157164843,68.51545785228141,62.86723184313989,55.817072839087906,0.009371999999999995,0.009366400000000002,0.009362100000000009,0.009363900000000001,0.009366084999999994,0.009381,1.740931,0.009388,0.021332,0.009396,14.265946,0.009397,24.023,0.009399,4.197572,0.009373,5.2,0.009371,14.923464,0.009369,22.385196,0.009368,24.023,0.009363,8.544339
LTC-BTC,2019-07-20T11:16:16,2019-07-20T11:17:16,1563621376,1563621436,0.009377,0.009377,0.009377,0.009375,187.273692,66.949065,120.324627,41,0.009378388805545538,0.00934691119445448,0.009366638553942696,0.009366632253430143,0.009368473750273481,2.988814272221474e-06,6.127049029092034e-07,2.3761093693122706e-06,0.05335040546307934,0.1923282401966092,0.2244548952543842,68.51545785228141,62.86723184313989,55.817072839087906,0.009374399999999995,0.009368300000000001,0.009362650000000009,0.009364700000000002,0.009366234999999995,0.009381,1.740931,0.009388,3.277873,0.009395,2.6,0.009396,8.56889,0.009397,6.371199,0.009371,14.880918,0.009369,22.321547,0.009368,24.023,0.009367,2.6,0.009365,1.066818
LTC-BTC,2019-07-20T11:17:16,2019-07-20T11:18:16,1563621436,1563621496,0.009377,0.009381,0.009381,0.009374,164.522153,47.110481,117.411672,49,0.009381219353336667,0.00934658064666335,0.009368006310710058,0.009367195694472098,0.00936872179482252,3.725149638419273e-06,1.2351938500112172e-06,2.4899557884080556e-06,0.1601537475977058,0.2136523875654409,0.24577901260953677,73.70716806270697,66.11015493314599,57.684042639276875,0.009376199999999994,0.0093705,0.009363900000000008,0.009365360000000003,0.009366429999999995,0.009381,1.740931,0.00939,0.021328,0.009395,8.553047,0.009396,26.653626,0.009399,0.237573,0.009375,3.28,0.009373,2.6,0.00937,1.066248,0.009368,22.371153,0.009367,24.023
LTC-BTC,2019-07-20T11:18:16,2019-07-20T11:19:16,1563621496,1563621556,0.009381,0.009375,0.009375,0.009371,48.649049,23.769569,24.87948,14,0.009382491194999218,0.009347008805000799,0.00936867237635672,0.009367501745669271,0.009368846115717124,3.780966239989164e-06,1.7443483280068067e-06,2.0366179119823574e-06,-0.05330490405117054,0.12816404998397798,0.17095843573031724,56.8370807647837,57.84376819029217,54.10555648688322,0.009377999999999994,0.0093719,0.009364750000000008,0.009365640000000003,0.009366584999999995,0.009375,0.000261,0.009381,1.739157,0.009384,2.743096,0.009386,0.021337,0.009396,2.6,0.009374,20.511389,0.009372,24.023,0.009366,8.541153,0.009363,8.544577,0.009359,0.758931
LTC-BTC,2019-07-20T11:19:16,2019-07-20T11:20:16,1563621556,1563621616,0.009375,0.009387,0.009387,0.009375,145.572651,59.791201,85.78145,43,0.009386132742554521,0.009346167257445493,0.009370417864322748,0.009368266383094006,0.00936920559857421,4.738874218543701e-06,2.3432535061141857e-06,2.3956207124295153e-06,0.10664391596458987,0.25632809996795597,0.32061558191726813,72.14058388675159,66.87949434119737,59.36626026100973,0.009379399999999994,0.0093743,0.009366150000000007,0.009366120000000002,0.009366814999999995,0.009396,0.030626,0.009398,0.021308,0.009399,10.997213,0.0094,0.237573,0.009406,24.783425,0.009377,3.2025,0.009376,24.023,0.009375,5.757639,0.009374,2.6,0.00937,0.021308
LTC-BTC,2019-07-20T11:20:16,2019-07-20T11:21:16,1563621616,1563621676,0.009387,0.009386,0.009388,0.009386,189.700321,58.500007,131.200314,52,0.009388882856951084,0.00934631714304893,0.009371901877244392,0.009368961819051105,0.00936953816097868,5.355595578165201e-06,2.945721920524389e-06,2.409873657640812e-06,0.09597952436813828,0.22423918846770086,0.29920923274204153,69.67040512849464,65.60123029033156,58.78036741451939,0.009381199999999996,0.009376600000000002,0.009367600000000007,0.009366540000000001,0.009367039999999995,0.009391,3.28,0.009393,2.6,0.009396,14.269786,0.009397,24.023,0.009399,0.237573,0.00938,0.993193,0.009377,3.029524,0.009371,0.021306,0.009369,21.822647,0.009368,26.42006
LTC-BTC,2019-07-20T11:21:16,2019-07-20T11:22:16,1563621676,1563621736,0.009386,0.009381,0.009381,0.009366,175.822089,74.152787,101.669302,51,0.009390317336414131,0.009347182663585883,0.009372768365125878,0.009369433904578513,0.009369765128088013,5.378889001480397e-06,3.432355336715591e-06,1.946533664764806e-06,0,0.09603072983355022,0.3422825970692136,57.796319798456885,59.4078209777964,55.90191786747123,0.009381999999999996,0.009378200000000001,0.009368750000000007,0.009366720000000002,0.009367249999999995,0.00938,2.6,0.009385,14.240775,0.009386,24.023,0.009387,3.959999,0.009389,27.982999,0.009363,3.28,0.009362,14.430741,0.009361,0.021323,0.009358,21.647402,0.009357,24.023
LTC-BTC,2019-07-20T11:22:16,2019-07-20T11:23:16,1563621736,1563621796,0.009381,0.009378,0.009378,0.009375,88.146692,37.15913,50.987562,23,0.00939009572818472,0.009350304271815294,0.009373266616066269,0.00936976982988916,0.009369928194858547,5.096524714885697e-06,3.7651892123496122e-06,1.3313355025360851e-06,0.031999999999995,0.12812299807815353,0.2351432235998231,51.479238837605045,55.95033594809882,54.238993106454124,0.009381399999999995,0.009378800000000001,0.009370200000000007,0.009366980000000002,0.009367454999999995,0.009386,8.428609,0.009387,24.023,0.009388,0.021328,0.009389,3.294333,0.00939,3.959999,0.00937,0.748732,0.009362,2.6,0.00936,25.007008,0.009359,24.023,0.009355,0.758931
LTC-BTC,2019-07-20T11:23:16,2019-07-20T11:24:16,1563621796,1563621856,0.009378,0.009374,0.009374,0.009371,219.296844,67.732454,151.56439,55,0.009389945689162254,0.00935225431083776,0.009373336462155196,0.009369935718913114,0.009370008824663328,4.498130761400321e-06,3.911777522159755e-06,5.863532392405661e-07,-0.13848940023435735,-0.06396588486139725,0.16027353349718051,43.816651681343124,51.58361205638726,52.083397256298035,0.009381199999999996,0.0093796,0.009371100000000007,0.009367240000000002,0.009367644999999996,0.009382,5.696194,0.009383,3.215774,0.009384,0.021336,0.009386,8.542142,0.009387,5.2,0.009366,14.715056,0.009365,3.28,0.009364,0.751188,0.00936,26.718932,0.009359,24.023
